1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
0.0,-3.268990993499756
0.0,-3.268990993499756
0.0,-3.4356603622436523
0.0,-3.4431333541870117
0.0,-3.4308862686157227
0.0,-3.431114673614502
0.0,-3.5375120639801025
0.0,-3.622042655944824
0.0,-3.7201290130615234
0.0,-3.742138385772705
0.0,-3.7023825645446777
0.0,-3.5359408855438232
0.0,-3.6615145206451416
0.0,-3.666095733642578
0.0,-3.673095464706421
0.0,-3.69559907913208
0.0,-3.7120280265808105
0.0,-3.7037360668182373
0.0,-3.717172145843506
0.0,-3.7412593364715576
0.0,-3.726360559463501
0.0,-3.7398810386657715
0.0,-3.753861904144287
0.0,-3.7522430419921875
0.0,-3.768502712249756
0.0,-3.7883822917938232
0.0,-3.793365955352783
0.0,-3.802328109741211
0.0,-3.81132435798645
0.0,-3.8283627033233643
0.0,-3.8333492279052734
0.0,-3.827782154083252
0.0,-3.8266825675964355
0.0,-3.8237385749816895
0.0,-3.8221778869628906
0.0,-3.825437307357788
0.0,-3.8370895385742188
0.0,-3.85174822807312
0.0,-3.8491363525390625
0.0,-3.8503775596618652
0.0,-3.875814914703369
0.0,-3.871441602706909
0.0,-3.867422342300415
0.0,-3.8679568767547607
0.0,-3.8696751594543457
0.0,-3.860106945037842
1.0,-3.844651699066162
1.0,-3.842336416244507
1.0,-3.838010787963867
1.0,-3.8248016834259033
1.0,-3.833956241607666
1.0,-3.839603900909424
1.0,-3.8405518531799316
1.0,-3.8104372024536133
1.0,-3.7995760440826416
1.0,-3.7849905490875244
1.0,-3.789478063583374
1.0,-3.794398546218872
1.0,-3.8068318367004395
1.0,-3.831026315689087
1.0,-3.846928358078003
1.0,-3.883699893951416
1.0,-3.9213385581970215
1.0,-3.9135730266571045
1.0,-3.8965275287628174
1.0,-3.892522096633911
1.0,-3.9323177337646484
1.0,-3.9367597103118896
1.0,-3.9842569828033447
1.0,-4.013738632202148
0.0,-4.070271015167236
0.0,-4.125236988067627
0.0,-4.150048732757568
0.0,-4.179037094116211
0.0,-4.140909194946289
0.0,-4.0181427001953125
0.0,-3.9171881675720215
0.0,-3.8528025150299072
0.0,-3.690230131149292
0.0,-3.6138105392456055
0.0,-3.5192761421203613
0.0,-3.463921308517456
0.0,-3.3869071006774902
0.0,-3.3193178176879883
0.0,-3.268990993499756
0.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
1.0,-3.268990993499756
