1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.311387300491333
1.0,-2.4493062496185303
1.0,-2.5012216567993164
1.0,-2.415095567703247
1.0,-2.3793258666992188
1.0,-2.4814810752868652
1.0,-2.499406576156616
1.0,-2.4089736938476562
1.0,-2.4467239379882812
1.0,-2.483665704727173
1.0,-2.4963295459747314
1.0,-2.4891278743743896
1.0,-2.501469612121582
1.0,-2.558553695678711
1.0,-2.547478437423706
1.0,-2.4647133350372314
1.0,-2.5502614974975586
1.0,-2.5480072498321533
1.0,-2.492938995361328
1.0,-2.509484052658081
1.0,-2.5629048347473145
1.0,-2.5682952404022217
1.0,-2.5832574367523193
1.0,-2.5619473457336426
1.0,-2.57627272605896
1.0,-2.5357131958007812
1.0,-2.4767308235168457
1.0,-2.528737783432007
1.0,-2.528174877166748
1.0,-2.5409996509552
1.0,-2.5627620220184326
1.0,-2.5939524173736572
1.0,-2.5985488891601562
1.0,-2.5753862857818604
1.0,-2.5618364810943604
1.0,-2.606386661529541
1.0,-2.582559108734131
1.0,-2.515543222427368
1.0,-2.534852981567383
1.0,-2.5386507511138916
1.0,-2.515359401702881
1.0,-2.5497188568115234
1.0,-2.586923360824585
1.0,-2.5766735076904297
1.0,-2.5565576553344727
1.0,-2.571768283843994
1.0,-2.594550371170044
1.0,-2.5733795166015625
1.0,-2.3834948539733887
1.0,-2.507467031478882
1.0,-2.5704023838043213
1.0,-2.4375228881835938
1.0,-2.4282405376434326
1.0,-2.47106671333313
1.0,-2.485463857650757
1.0,-2.473576545715332
1.0,-2.4642724990844727
1.0,-2.481785297393799
1.0,-2.480232000350952
1.0,-2.311387300491333
1.0,-2.433218240737915
1.0,-2.4332430362701416
1.0,-2.3693740367889404
1.0,-2.408529043197632
1.0,-2.47328519821167
1.0,-2.4578418731689453
1.0,-2.4554805755615234
1.0,-2.466630697250366
1.0,-2.530820846557617
1.0,-2.53024959564209
1.0,-2.396576404571533
1.0,-2.4737801551818848
1.0,-2.4999139308929443
1.0,-2.4929466247558594
1.0,-2.5031750202178955
1.0,-2.5768518447875977
1.0,-2.696399688720703
1.0,-2.7513914108276367
1.0,-2.7533867359161377
1.0,-2.7255420684814453
1.0,-2.670790195465088
1.0,-2.7480318546295166
0.0,-2.723202705383301
0.0,-2.8198089599609375
0.0,-2.807370901107788
0.0,-2.6808295249938965
0.0,-2.7796480655670166
0.0,-2.818115472793579
0.0,-2.8543403148651123
0.0,-2.75051212310791
0.0,-2.6673057079315186
0.0,-2.609332323074341
0.0,-2.6293585300445557
0.0,-2.54319429397583
0.0,-2.5574629306793213
0.0,-2.5253677368164062
0.0,-2.482360601425171
0.0,-2.5150017738342285
0.0,-2.520402669906616
0.0,-2.519223213195801
0.0,-2.504530191421509
0.0,-2.4815993309020996
0.0,-2.4699556827545166
0.0,-2.477123260498047
0.0,-2.504610300064087
0.0,-2.538198232650757
0.0,-2.54168963432312
0.0,-2.4337351322174072
0.0,-2.476766586303711
0.0,-2.7446842193603516
0.0,-2.806755542755127
0.0,-2.8290822505950928
0.0,-2.699899911880493
0.0,-2.718196392059326
0.0,-2.811558723449707
0.0,-2.851001739501953
0.0,-2.9377822875976562
0.0,-2.9751086235046387
0.0,-2.9384288787841797
0.0,-2.782780647277832
0.0,-2.759688377380371
0.0,-2.8438727855682373
0.0,-2.9634954929351807
0.0,-2.873633861541748
0.0,-2.6714584827423096
0.0,-2.756315231323242
0.0,-2.691737174987793
0.0,-2.6913950443267822
0.0,-2.7034969329833984
0.0,-2.756837844848633
0.0,-2.8235926628112793
0.0,-2.920494318008423
0.0,-2.86777663230896
0.0,-2.727216958999634
0.0,-2.784282922744751
0.0,-2.8411970138549805
0.0,-2.917539358139038
0.0,-2.9908130168914795
