1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
0.0,-3.0919387340545654
0.0,-3.0373647212982178
0.0,-3.072772979736328
0.0,-3.09181809425354
0.0,-3.0386953353881836
0.0,-3.060009002685547
0.0,-3.015589952468872
0.0,-3.0599446296691895
0.0,-3.1447222232818604
0.0,-3.1339540481567383
0.0,-3.145477771759033
0.0,-3.2724809646606445
0.0,-3.110626697540283
0.0,-3.0884716510772705
0.0,-3.054135799407959
0.0,-2.921523332595825
0.0,-3.015455961227417
0.0,-2.936530590057373
0.0,-3.0462958812713623
0.0,-3.1514596939086914
0.0,-3.101656675338745
0.0,-3.2337019443511963
0.0,-3.211825132369995
0.0,-3.043459177017212
0.0,-3.051767349243164
0.0,-3.0521726608276367
0.0,-3.118032932281494
0.0,-3.082916259765625
0.0,-3.066166400909424
0.0,-3.218217134475708
0.0,-3.259977102279663
0.0,-3.1653285026550293
0.0,-3.2858774662017822
0.0,-3.205073356628418
0.0,-3.1484975814819336
0.0,-3.135511875152588
0.0,-3.172738790512085
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
1.0,-2.921523332595825
